#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1739387952808,0.002130529,0.0,0.0,-0.15083471,9.569624,0.34117374
1739387952813,0.0,0.0010652645,-0.0010652645,-0.1316811,9.548077,0.33518824
1739387952818,0.0,0.0,-0.0010652645,-0.1388637,9.556456,0.36272156
1739387952819,0.0,0.0,-0.0010652645,-0.1388637,9.556456,0.36272156
1739387952825,0.0,0.0,0.0,-0.1400608,9.561244,0.36990416
1739387952830,0.0,0.0,-0.0010652645,-0.1352724,9.572019,0.34476504
1739387952833,0.0010652645,0.0010652645,0.0,-0.1352724,9.537302,0.32321724
1739387952839,0.0010652645,0.0,0.0,-0.14724341,9.56723,0.34476504
1739387952842,0.0010652645,0.0,0.0,-0.1316811,9.57561,0.35793316
1739387952848,0.002130529,0.0,0.0,-0.130484,9.561244,0.36152446
1739387952853,0.002130529,0.0,-0.0010652645,-0.1592144,9.582792,0.36152446
1739387952859,0.0010652645,0.0010652645,0.0010652645,-0.15682021,9.599552,0.36631286
1739387952863,0.002130529,0.0,0.0010652645,-0.142455,9.592369,0.33518824
1739387952868,0.002130529,0.0,0.0,-0.15322891,9.578004,0.33279404
1739387952873,0.0010652645,0.0010652645,0.0010652645,-0.1352724,9.5732155,0.33518824
1739387952878,0.0010652645,0.0010652645,0.0010652645,-0.130484,9.57561,0.33518824
1739387952883,0.0,0.0010652645,0.0,-0.12210429,9.598354,0.34835634
1739387952888,0.0010652645,0.0010652645,0.0,-0.1412579,9.616311,0.34955344
1739387952890,0.0010652645,0.0010652645,0.0,-0.1412579,9.616311,0.34955344
1739387952894,0.0010652645,0.0,0.0,-0.1448492,9.592369,0.33758244
1739387952900,0.0010652645,-0.0010652645,0.0010652645,-0.1412579,9.629479,0.35314476
1739387952904,0.0,0.0,0.0,-0.14963761,9.572019,0.33159694
1739387952909,0.0,0.0,-0.0010652645,-0.1388637,9.555259,0.320823
1739387952914,0.0010652645,0.0010652645,-0.0010652645,-0.14724341,9.57561,0.32202014
1739387952919,0.0,0.0,-0.0010652645,-0.12330139,9.576807,0.34955344
1739387952923,-0.0010652645,0.0010652645,-0.0010652645,-0.11971009,9.55885,0.33518824
1739387952928,0.0,0.0,-0.0010652645,-0.12449849,9.574412,0.34476504
1739387952933,0.0,0.0,0.0,-0.11372458,9.563639,0.33877954
1739387952938,0.0010652645,0.0,0.0010652645,-0.12928689,9.546879,0.33997664
1739387952943,0.0,0.0,-0.0010652645,-0.12808979,9.560047,0.34237084
1739387952948,0.0,0.0,0.0,-0.1340753,9.566033,0.35793316
1739387952952,0.0,0.0010652645,0.0,-0.1364695,9.570822,0.34117374
1739387952959,0.0,0.0010652645,0.0,-0.1364695,9.57561,0.34476504
1739387952963,0.0,0.002130529,-0.0010652645,-0.12689269,9.572019,0.35314476
1739387952969,0.0,0.0010652645,-0.0010652645,-0.1448492,9.5732155,0.35434186
1739387952974,0.0010652645,0.0010652645,-0.0010652645,-0.142455,9.57561,0.34356794
1739387952980,0.0010652645,0.0010652645,0.0,-0.1328782,9.593566,0.35314476
1739387952983,0.0,-0.0010652645,-0.0010652645,-0.1604115,9.629479,0.34596214
1739387952988,0.0010652645,-0.0010652645,-0.0010652645,-0.15682021,9.569624,0.34237084
1739387952994,0.0010652645,0.0,-0.0010652645,-0.142455,9.585187,0.34356794
1739387952999,0.0010652645,0.0,-0.0010652645,-0.1436521,9.5492735,0.32680854
1739387953004,0.0,0.0,-0.0010652645,-0.14963761,9.57561,0.33159694
1739387953008,0.0,0.0010652645,0.0,-0.12689269,9.585187,0.32441434
1739387953014,0.0,0.0,0.0,-0.1328782,9.572019,0.34117374
1739387953020,0.0,0.0,0.0010652645,-0.130484,9.591172,0.33039984
1739387953023,0.0010652645,-0.0010652645,0.0,-0.14963761,9.569624,0.34596214
1739387953028,0.0010652645,0.0,0.0,-0.1412579,9.574412,0.35194764
1739387953034,0.0,0.0,-0.0010652645,-0.12330139,9.570822,0.34955344
1739387953039,0.0010652645,0.0,-0.0010652645,-0.12569559,9.578004,0.35075054
1739387953043,0.0010652645,-0.0010652645,-0.002130529,-0.15203181,9.5732155,0.35434186
1739387953048,0.0010652645,-0.0010652645,-0.0010652645,-0.1592144,9.557653,0.35314476
1739387953052,0.0,0.0,-0.0010652645,-0.15203181,9.568427,0.36032736
1739387953058,0.0010652645,0.0,-0.0010652645,-0.15442601,9.5253315,0.34596214
1739387953063,0.0,0.0,-0.0010652645,-0.1412579,9.540894,0.36391866
1739387953068,0.0,0.0010652645,-0.0010652645,-0.1352724,9.57561,0.35793316
1739387953073,0.0010652645,0.0010652645,-0.002130529,-0.1364695,9.568427,0.35075054
1739387953078,-0.0010652645,0.0,-0.0010652645,-0.1448492,9.579201,0.34835634
1739387953083,0.0,-0.0010652645,-0.002130529,-0.1340753,9.582792,0.33279404
1739387953088,0.0,-0.0010652645,-0.0010652645,-0.1388637,9.556456,0.33997664
1739387953094,0.0010652645,-0.0010652645,-0.0010652645,-0.12928689,9.508572,0.34596214
1739387953100,0.0010652645,0.0,0.0,-0.1412579,9.555259,0.34955344
1739387953104,0.002130529,0.002130529,-0.0010652645,-0.15083471,9.552865,0.35553896
1739387953110,0.0010652645,0.0,0.0010652645,-0.142455,9.566033,0.35673606
1739387953114,0.0010652645,0.0010652645,0.0,-0.142455,9.539697,0.34596214
1739387953120,0.0010652645,0.0010652645,0.0,-0.12928689,9.593566,0.35793316
1739387953124,0.0010652645,0.0,-0.002130529,-0.1412579,9.570822,0.33877954
1739387953129,0.0010652645,-0.0010652645,-0.002130529,-0.14604631,9.570822,0.32202014
1739387953134,0.0010652645,0.0010652645,-0.0010652645,-0.12808979,9.533711,0.3184288
1739387953139,0.0010652645,0.0010652645,-0.002130529,-0.15203181,9.552865,0.32561144
1739387953144,0.002130529,0.002130529,-0.0010652645,-0.1448492,9.57561,0.32202014
1739387953150,0.002130529,0.0010652645,0.0,-0.1376666,9.545682,0.33997664
1739387953156,0.0010652645,0.002130529,0.0010652645,-0.12090719,9.544485,0.35553896
1739387953161,0.002130529,0.0010652645,-0.002130529,-0.1328782,9.582792,0.34237084
1739387953163,0.0010652645,0.0010652645,-0.0010652645,-0.15562311,9.533711,0.33638534
1739387953170,0.0,0.0010652645,0.0,-0.1604115,9.562442,0.33039984
1739387953175,0.0,0.0010652645,0.0010652645,-0.1316811,9.586384,0.33758244
1739387953178,0.0,0.0010652645,0.0010652645,-0.1316811,9.586384,0.33758244
1739387953185,0.0010652645,0.0,-0.0010652645,-0.15801731,9.564836,0.35913026
1739387953190,0.0010652645,-0.0010652645,0.0,-0.15083471,9.576807,0.34955344
1739387953194,0.0,0.0,0.0,-0.1448492,9.5732155,0.34596214
1739387953200,0.0010652645,0.0010652645,-0.0010652645,-0.1340753,9.576807,0.34356794
1739387953204,0.002130529,0.0010652645,0.0,-0.142455,9.593566,0.34835634
1739387953209,0.002130529,0.0,-0.0010652645,-0.15203181,9.582792,0.35913026
1739387953214,0.0010652645,0.0,-0.0010652645,-0.14963761,9.548077,0.34237084
1739387953217,0.0010652645,0.0,-0.0010652645,-0.14963761,9.548077,0.34237084
1739387953220,0.0010652645,0.0,-0.0010652645,-0.15442601,9.5732155,0.34117374
1739387953223,0.0010652645,0.0,-0.0010652645,-0.1388637,9.561244,0.34117374
1739387953229,0.002130529,0.0,-0.0031957934,-0.14844051,9.576807,0.3196259
1739387953234,0.0010652645,0.0,-0.0010652645,-0.14844051,9.574412,0.33518824
1739387953238,0.002130529,0.0,0.0,-0.1388637,9.55885,0.35793316
1739387953242,0.0010652645,0.0,-0.0010652645,-0.1316811,9.574412,0.33159694
1739387953248,0.002130529,-0.0010652645,-0.0010652645,-0.1448492,9.5732155,0.34715924
1739387953252,0.002130529,-0.0010652645,-0.0010652645,-0.1448492,9.5732155,0.34715924
1739387953259,0.0010652645,0.0,-0.0010652645,-0.14604631,9.592369,0.33877954
1739387953263,0.0,0.0010652645,0.0,-0.12928689,9.570822,0.34476504
1739387953269,0.0010652645,-0.0010652645,0.0,-0.15203181,9.589975,0.32920274
1739387953274,0.0010652645,0.0,0.0,-0.12808979,9.5492735,0.34476504
1739387953275,0.0010652645,0.0,0.0,-0.12808979,9.5492735,0.34476504
1739387953278,0.0010652645,0.0010652645,-0.0010652645,-0.1400608,9.527725,0.35913026
1739387953283,0.0,0.0010652645,0.0,-0.1388637,9.580399,0.34237084
1739387953288,0.0010652645,0.0,-0.0010652645,-0.1448492,9.587581,0.33279404
1739387953293,0.0,0.0,-0.0010652645,-0.1340753,9.583989,0.35075054
1739387953299,0.0,0.0,0.0,-0.12330139,9.595961,0.33638534
1739387953304,0.0010652645,0.0,-0.0010652645,-0.1328782,9.54209,0.33638534
1739387953309,0.0010652645,0.0,-0.0010652645,-0.1328782,9.54209,0.33638534
1739387953310,0.0010652645,0.0,-0.0010652645,-0.1328782,9.54209,0.33638534
1739387953313,0.0010652645,0.0010652645,-0.002130529,-0.14844051,9.562442,0.33518824
1739387953318,0.0010652645,0.0,-0.0010652645,-0.1436521,9.545682,0.35553896
1739387953323,0.0,0.0,-0.0010652645,-0.130484,9.548077,0.34715924
1739387953329,0.0010652645,0.0010652645,0.0,-0.14604631,9.56723,0.33758244
1739387953334,0.0,0.0,-0.0010652645,-0.12689269,9.57561,0.35314476
1739387953339,0.0,0.0010652645,0.0,-0.11851298,9.583989,0.33997664
1739387953344,0.0010652645,0.0,-0.0010652645,-0.12569559,9.576807,0.34476504
1739387953346,0.0010652645,0.0,-0.0010652645,-0.12569559,9.576807,0.34476504
1739387953352,0.0010652645,0.0,0.0,-0.1448492,9.545682,0.33399114
1739387953359,0.002130529,0.0,0.0,-0.1448492,9.56723,0.34715924
1739387953363,0.002130529,-0.0010652645,0.0010652645,-0.1400608,9.563639,0.35793316
1739387953368,0.0010652645,0.0,0.0,-0.1364695,9.576807,0.34955344
1739387953374,0.0010652645,0.0,0.0,-0.1364695,9.576807,0.34955344
1739387953379,0.0010652645,0.0010652645,-0.0010652645,-0.1436521,9.55047,0.34955344
1739387953383,0.0,0.0010652645,0.0,-0.12928689,9.555259,0.33039984
1739387953388,0.0010652645,0.0010652645,0.0,-0.1400608,9.532514,0.3196259
1739387953394,0.0010652645,0.0010652645,-0.0010652645,-0.15083471,9.5492735,0.34237084
1739387953398,0.0,0.0010652645,0.0,-0.14724341,9.564836,0.34117374
1739387953403,0.0010652645,0.0,-0.0010652645,-0.1388637,9.564836,0.32800564
1739387953409,0.0,0.0,-0.002130529,-0.1352724,9.556456,0.33758244
1739387953414,0.0,-0.0010652645,-0.0010652645,-0.1400608,9.574412,0.35434186
1739387953419,0.0,-0.0010652645,-0.0010652645,-0.1400608,9.574412,0.35434186
1739387953420,0.0,-0.0010652645,-0.0010652645,-0.1400608,9.574412,0.35434186
1739387953424,0.0,0.0,0.0,-0.1400608,9.55047,0.34117374
1739387953431,-0.0010652645,0.0,-0.0010652645,-0.142455,9.564836,0.33997664
1739387953438,0.0010652645,0.0,0.0,-0.1340753,9.5971575,0.34237084
1739387953443,0.0010652645,-0.0010652645,0.0010652645,-0.1388637,9.555259,0.34117374
1739387953448,0.0010652645,-0.0010652645,0.0010652645,-0.1388637,9.555259,0.34117374
1739387953449,0.0010652645,-0.0010652645,0.0010652645,-0.1388637,9.555259,0.34117374
1739387953455,0.0010652645,0.0,0.0,-0.1340753,9.598354,0.35913026
1739387953458,0.0010652645,0.0,0.0,-0.1340753,9.598354,0.35913026
1739387953463,0.002130529,0.0,-0.002130529,-0.1412579,9.570822,0.35793316
1739387953468,0.0010652645,0.0,-0.002130529,-0.1400608,9.544485,0.35314476
1739387953473,0.0010652645,0.0,-0.0010652645,-0.1400608,9.55885,0.34356794
1739387953476,0.0010652645,0.0,-0.0010652645,-0.1400608,9.55885,0.34356794
1739387953483,0.0010652645,0.0,-0.0010652645,-0.11851298,9.5385,0.34237084
1739387953489,0.0010652645,0.0,-0.0010652645,-0.11971009,9.574412,0.33518824
1739387953493,0.0010652645,0.0,0.0,-0.1340753,9.579201,0.34476504
1739387953499,0.0,0.0,-0.0010652645,-0.1400608,9.544485,0.34117374
1739387953504,0.0,-0.0010652645,-0.002130529,-0.1328782,9.519346,0.33877954
1739387953510,0.0,-0.0010652645,-0.002130529,-0.1328782,9.519346,0.33877954
1739387953514,0.0010652645,0.0,-0.002130529,-0.14844051,9.5732155,0.36032736
1739387953519,0.0010652645,-0.0010652645,-0.002130529,-0.1436521,9.556456,0.33638534
1739387953521,0.0010652645,-0.0010652645,-0.002130529,-0.1436521,9.556456,0.33638534
1739387953528,0.0010652645,0.0,0.0,-0.1388637,9.543288,0.32441434
1739387953533,0.0,-0.0010652645,0.0,-0.14604631,9.576807,0.34237084
1739387953538,0.0010652645,0.0,-0.0010652645,-0.12808979,9.570822,0.34476504
1739387953543,0.0010652645,0.0010652645,-0.0010652645,-0.11971009,9.55885,0.34117374
1739387953549,0.0010652645,0.0,0.0,-0.1328782,9.554062,0.34955344
1739387953554,0.002130529,-0.0010652645,0.0,-0.12449849,9.591172,0.32680854
1739387953560,0.002130529,-0.0010652645,0.0,-0.12449849,9.591172,0.32680854
1739387953564,0.002130529,0.0010652645,0.0010652645,-0.14844051,9.556456,0.33997664
1739387953569,0.0,0.0010652645,0.0010652645,-0.15322891,9.533711,0.35434186
1739387953574,-0.0010652645,0.0,0.0010652645,-0.12928689,9.568427,0.34356794
1739387953579,0.0,-0.0010652645,-0.0010652645,-0.12449849,9.574412,0.36032736
1739387953586,0.0010652645,0.0,-0.0010652645,-0.1328782,9.570822,0.34237084
1739387953589,0.0010652645,0.0,-0.002130529,-0.130484,9.578004,0.34117374
1739387953592,0.002130529,0.0010652645,-0.002130529,-0.1388637,9.569624,0.33399114
1739387953599,0.002130529,0.0,-0.0031957934,-0.1448492,9.561244,0.34356794
1739387953604,0.002130529,0.0,-0.002130529,-0.14604631,9.56723,0.35194764
1739387953606,0.002130529,0.0,-0.002130529,-0.14604631,9.56723,0.35194764
1739387953609,0.0,0.0,0.0,-0.15562311,9.533711,0.34955344
1739387953613,0.0010652645,-0.0010652645,0.0010652645,-0.1328782,9.563639,0.34476504
1739387953619,0.0010652645,0.0,0.0,-0.1340753,9.581595,0.35913026
1739387953624,-0.0010652645,0.0,-0.002130529,-0.1388637,9.563639,0.35075054
1739387953630,-0.0010652645,0.0,-0.002130529,-0.1388637,9.563639,0.35075054
1739387953635,0.0010652645,0.0,-0.0010652645,-0.12928689,9.557653,0.34237084
1739387953640,0.0010652645,0.0,-0.0010652645,-0.12928689,9.557653,0.34237084
1739387953644,0.0010652645,0.0010652645,0.0,-0.1388637,9.566033,0.34117374
1739387953648,0.0,0.0,0.0,-0.14604631,9.564836,0.33758244
1739387953653,0.002130529,-0.0010652645,-0.0010652645,-0.110133275,9.570822,0.33039984
1739387953658,0.0010652645,0.0,0.0,-0.12569559,9.57561,0.33039984
1739387953662,0.002130529,0.0,0.0,-0.1340753,9.5732155,0.33997664
1739387953668,0.0010652645,-0.0010652645,-0.002130529,-0.1364695,9.57561,0.34715924
1739387953673,0.0,0.0,0.0,-0.1376666,9.561244,0.33997664
1739387953679,0.0010652645,0.0,0.0010652645,-0.1388637,9.555259,0.33279404
1739387953684,-0.0010652645,0.0010652645,0.0,-0.1376666,9.586384,0.35314476
1739387953689,-0.0010652645,0.0010652645,0.0,-0.1376666,9.586384,0.35314476
1739387953694,0.002130529,0.0,0.0010652645,-0.1448492,9.557653,0.34237084
1739387953699,0.0010652645,0.0,0.0010652645,-0.1376666,9.593566,0.36152446
1739387953704,0.0,0.0010652645,0.0010652645,-0.1400608,9.579201,0.35075054
1739387953709,0.0,0.0,-0.002130529,-0.1448492,9.594764,0.34356794
1739387953714,0.0010652645,0.0,0.0,-0.1352724,9.576807,0.34237084
1739387953717,0.0010652645,0.0,0.0,-0.1352724,9.576807,0.34237084
1739387953719,0.0010652645,-0.0010652645,-0.0010652645,-0.1376666,9.561244,0.33159694
1739387953723,0.0,-0.0010652645,-0.0010652645,-0.12808979,9.579201,0.33518824
1739387953730,0.0,-0.0010652645,-0.0010652645,-0.10534488,9.582792,0.32920274
1739387953733,0.002130529,-0.002130529,-0.002130529,-0.1412579,9.568427,0.33758244
1739387953738,0.0010652645,-0.002130529,-0.0010652645,-0.14604631,9.574412,0.35314476
1739387953743,0.0010652645,-0.0010652645,0.0,-0.1340753,9.545682,0.35434186
1739387953749,0.0,0.0,-0.002130529,-0.1352724,9.580399,0.34955344
1739387953754,0.0010652645,-0.0010652645,-0.0010652645,-0.1376666,9.587581,0.33039984
1739387953760,0.0010652645,-0.0010652645,-0.0010652645,-0.1376666,9.587581,0.33039984
1739387953765,0.0010652645,0.0,-0.0010652645,-0.142455,9.563639,0.35913026
1739387953767,0.0010652645,0.0,-0.0010652645,-0.142455,9.563639,0.35913026
1739387953773,0.0010652645,0.0,-0.0010652645,-0.1364695,9.5732155,0.34715924
1739387953776,0.0010652645,0.0,-0.0010652645,-0.1364695,9.5732155,0.34715924
1739387953779,0.0,0.0,-0.0010652645,-0.1352724,9.578004,0.32321724
1739387953783,0.0010652645,0.0,-0.0010652645,-0.1364695,9.560047,0.35553896
1739387953789,0.0010652645,0.0,-0.002130529,-0.14963761,9.552865,0.33638534
1739387953793,0.002130529,0.0,-0.0010652645,-0.14963761,9.599552,0.33638534
1739387953799,0.0010652645,0.0010652645,0.0,-0.14963761,9.599552,0.34476504
1739387953804,0.0,-0.0010652645,0.0,-0.1376666,9.588778,0.32321724
1739387953805,0.0,-0.0010652645,0.0,-0.1376666,9.588778,0.32321724
1739387953810,0.0010652645,-0.0010652645,0.0,-0.12569559,9.557653,0.34356794
1739387953813,0.0010652645,-0.0010652645,0.0,-0.14844051,9.554062,0.35553896
1739387953820,0.0,-0.0010652645,-0.0010652645,-0.12689269,9.572019,0.33758244
1739387953825,0.0,0.0,-0.0010652645,-0.15083471,9.544485,0.35434186
1739387953828,0.0010652645,-0.0010652645,0.0,-0.1328782,9.543288,0.33399114
1739387953833,0.0,0.0010652645,0.0,-0.1448492,9.55885,0.33518824
1739387953839,0.0,0.0,0.0,-0.12449849,9.580399,0.33877954
1739387953844,0.0,-0.0010652645,0.0,-0.1376666,9.562442,0.34237084
